duration,protocol,service,src_bytes,dst_bytes,packet_size,src_packets,dst_packets,login_attempts,attack_type
3,udp,ftp,2478,3612,342,25,17,0,normal
51,icmp,dns,1897,326,145,48,19,8,attack
14,udp,ftp,2674,3461,734,8,7,5,normal
39,icmp,http,3819,536,958,15,12,3,normal
41,udp,dns,3630,756,218,9,25,2,normal
35,icmp,dns,2011,3501,113,38,30,8,attack
25,udp,dns,319,2174,777,35,6,6,attack
32,tcp,ssh,457,3711,1061,39,21,2,attack
19,tcp,ftp,1491,3906,642,9,37,10,attack
30,icmp,dns,2734,983,489,15,17,10,attack
29,tcp,dns,1826,1376,617,39,20,6,attack
47,tcp,ssh,983,3816,919,13,50,5,normal
58,tcp,ftp,1610,3518,209,2,30,7,attack
21,udp,ssh,4173,3795,875,47,43,9,attack
49,tcp,dns,4920,2304,760,3,31,5,attack
53,tcp,http,930,336,428,33,28,2,normal
55,udp,ftp,408,3119,859,12,48,6,attack
32,udp,dns,3962,451,190,24,28,9,attack
20,tcp,http,2147,2041,1295,18,43,8,attack
5,tcp,ssh,474,1563,1302,24,40,7,attack
1,udp,http,1828,2029,1176,27,31,5,normal
58,udp,ftp,2685,314,1412,21,32,0,normal
23,icmp,dns,386,3527,809,45,3,0,attack
31,icmp,http,886,933,204,48,9,7,attack
29,icmp,dns,4278,305,1423,15,44,8,attack
34,tcp,http,3413,3711,162,22,50,7,attack
20,icmp,ftp,3924,2541,1236,9,30,0,attack
24,tcp,http,1037,3198,1104,19,22,1,normal
17,udp,ftp,3884,1684,1446,40,3,0,attack
45,tcp,dns,2452,3205,472,34,47,3,normal
14,udp,dns,3798,177,1398,18,50,9,attack
29,tcp,ssh,728,1774,755,45,25,10,attack
17,icmp,ssh,4293,1781,526,28,38,1,normal
41,udp,ssh,4081,1048,752,14,35,8,attack
20,icmp,ftp,3652,1804,764,30,1,1,normal
27,tcp,ftp,3777,749,496,28,24,8,attack
13,icmp,dns,1747,3808,258,42,10,7,attack
34,icmp,ftp,966,2773,676,37,25,6,attack
45,icmp,dns,1734,3950,441,17,23,6,attack
42,icmp,dns,226,3369,386,9,11,8,attack
42,icmp,ssh,4872,3797,203,3,10,1,attack
54,tcp,ssh,2886,2342,511,28,46,4,normal
23,udp,dns,441,987,239,12,7,6,attack
11,icmp,http,1730,2809,581,10,23,10,attack
14,udp,dns,607,1708,1463,9,20,6,attack
43,tcp,ftp,2683,691,146,41,47,5,attack
50,icmp,http,1438,3044,264,1,35,8,attack
9,icmp,http,3340,1939,873,4,10,4,normal
48,udp,ftp,3945,1706,1106,41,10,4,attack
49,tcp,ssh,107,323,812,30,49,5,normal
57,tcp,ssh,2260,3704,566,48,1,1,attack
44,udp,http,4838,1693,763,9,28,1,normal
39,icmp,dns,2006,1209,134,31,13,5,normal
60,tcp,ftp,1289,2682,849,49,8,6,attack
46,udp,ftp,1530,2888,1045,9,25,7,attack
38,udp,dns,502,3931,1311,1,34,9,attack
34,icmp,http,2712,910,1466,2,22,2,normal
10,icmp,http,4169,2363,317,37,42,2,attack
1,tcp,dns,4385,168,550,45,4,3,attack
2,tcp,ftp,3701,1406,1319,46,21,8,attack
19,icmp,http,3649,2788,976,2,10,7,attack
46,tcp,ssh,914,1850,1038,28,39,10,attack
29,tcp,dns,2870,693,184,25,21,6,attack
20,tcp,dns,4931,2843,539,32,30,4,attack
36,udp,http,4774,3723,1438,38,47,0,attack
24,tcp,ftp,4076,889,1058,30,35,6,attack
10,icmp,http,458,743,366,47,34,3,attack
21,tcp,dns,4198,665,284,32,34,3,normal
43,udp,dns,1907,2095,1377,7,43,7,attack
58,tcp,ssh,4895,882,894,35,34,7,attack
10,icmp,ftp,3937,2611,907,14,32,5,attack
60,tcp,http,3329,3311,635,11,18,6,attack
2,udp,http,4348,935,1039,14,40,7,attack
24,tcp,dns,870,2609,330,33,10,6,attack
20,icmp,ftp,3194,2655,1209,25,6,4,attack
22,icmp,dns,2909,3527,1021,4,50,3,normal
43,icmp,ftp,1554,391,1205,20,38,6,attack
22,icmp,http,4690,1034,638,50,5,7,attack
14,tcp,ssh,1872,2330,476,41,22,7,attack
18,udp,ftp,3270,2079,935,16,45,1,attack
53,icmp,ssh,405,3020,849,49,2,9,attack
35,icmp,dns,3199,994,1231,17,27,8,attack
48,tcp,ftp,3766,753,466,27,26,6,attack
7,icmp,ssh,4382,2380,1124,33,50,4,attack
5,udp,ftp,1594,1573,708,2,18,2,normal
26,udp,http,454,1106,853,27,18,8,attack
8,udp,ftp,3286,1502,161,42,11,5,attack
39,tcp,http,4539,1064,992,10,35,5,normal
6,icmp,ssh,914,1376,142,36,40,7,attack
16,udp,dns,1761,2512,1126,8,29,5,normal
23,icmp,ssh,4798,2902,144,31,27,2,attack
28,icmp,ssh,2333,1309,949,18,19,9,attack
29,icmp,ftp,1744,3871,732,33,32,10,attack
34,tcp,ftp,3627,1552,261,9,27,9,attack
4,tcp,ssh,3740,494,546,27,32,1,normal
10,udp,ssh,404,129,1068,9,10,7,attack
47,tcp,dns,2042,1341,656,19,13,0,normal
44,tcp,dns,3862,2612,1196,38,16,1,attack
39,icmp,ssh,2577,1963,671,47,15,10,attack
49,tcp,ssh,1999,3000,204,38,31,10,attack
42,udp,ssh,3188,140,1325,48,14,0,attack
19,udp,dns,2946,1986,1419,20,48,10,attack
48,tcp,http,4880,3801,854,13,39,0,attack
14,tcp,dns,694,1096,1156,2,35,5,normal
48,tcp,http,2664,1632,219,27,43,7,attack
31,icmp,http,2643,151,610,31,49,6,attack
5,udp,dns,1396,2300,952,39,1,4,attack
34,tcp,ftp,273,2111,259,27,23,9,attack
25,udp,http,2079,3824,1335,38,30,3,attack
57,icmp,ssh,1514,794,920,38,44,4,attack
52,icmp,ssh,4286,907,478,48,36,6,attack
2,tcp,dns,3107,1958,1429,13,22,9,attack
5,tcp,ftp,4350,2848,301,35,6,0,attack
31,icmp,ftp,2993,2113,1195,44,24,1,attack
12,tcp,ftp,3133,3262,738,5,39,0,attack
12,icmp,http,2749,98,585,21,2,9,attack
23,udp,ssh,3941,936,185,10,18,0,normal
1,icmp,http,4971,1239,278,17,7,1,normal
12,tcp,ftp,2007,3661,917,30,5,10,attack
40,tcp,http,2955,3746,166,39,27,2,attack
47,tcp,http,1018,2191,268,3,25,3,normal
48,tcp,ssh,3709,669,1439,18,24,4,normal
6,udp,dns,4102,575,319,44,4,7,attack
48,tcp,ssh,3515,1028,150,22,4,9,attack
22,tcp,http,1732,2118,291,17,45,10,attack
4,udp,dns,3341,2203,309,19,26,4,attack
22,icmp,ssh,2979,3877,338,23,23,6,attack
16,tcp,http,166,1580,515,28,39,8,attack
44,udp,http,591,3846,1454,50,39,1,attack
19,udp,ftp,1898,2420,867,1,6,6,attack
60,icmp,http,4406,1754,1187,29,13,4,normal
16,udp,dns,194,3606,161,35,6,7,attack
33,tcp,ssh,4045,1488,1112,14,25,6,attack
29,tcp,dns,3380,1277,1044,26,40,1,normal
32,tcp,ssh,1369,1884,402,43,37,6,attack
6,icmp,ssh,1224,1725,1084,43,21,5,attack
21,tcp,http,4782,3665,722,3,20,3,attack
34,icmp,ssh,1205,991,956,3,15,1,normal
52,icmp,dns,1117,1134,460,46,36,2,attack
56,tcp,ssh,4116,791,421,12,22,3,normal
32,tcp,ssh,1404,549,1413,50,27,1,attack
5,icmp,dns,993,2890,1481,31,1,0,normal
54,tcp,dns,4381,465,1098,46,41,5,attack
51,icmp,http,1456,2315,143,31,1,2,normal
7,icmp,dns,210,191,355,14,39,2,normal
58,icmp,ftp,4678,3755,1391,31,22,8,attack
28,udp,ftp,4513,1501,586,6,8,4,normal
34,tcp,http,3795,3102,1399,11,31,5,attack
56,tcp,http,4286,2774,887,24,15,2,attack
41,udp,ssh,3895,2476,543,44,2,3,attack
44,tcp,http,3621,117,1310,32,30,0,normal
55,tcp,dns,651,2693,916,10,46,7,attack
60,udp,ftp,3086,581,1249,21,40,6,attack
26,icmp,ftp,1574,1880,1346,24,33,9,attack
60,icmp,ssh,3301,643,450,3,48,0,normal
22,icmp,ftp,498,3483,683,29,50,6,attack
50,tcp,ssh,3821,1462,351,5,40,1,normal
9,tcp,dns,3855,830,1107,6,22,10,attack
54,udp,ssh,3848,3964,914,24,3,4,attack
42,tcp,http,3553,3725,1173,30,19,7,attack
20,udp,http,224,2990,362,38,19,8,attack
60,udp,ftp,3490,419,231,47,31,7,attack
3,udp,http,1749,715,179,25,50,10,attack
50,icmp,ssh,340,1915,277,7,32,0,normal
20,tcp,dns,1970,1451,1377,35,32,10,attack
45,icmp,ssh,4090,609,816,14,27,8,attack
28,udp,ssh,3247,1742,413,26,29,4,normal
49,icmp,ssh,3863,2699,744,9,50,7,attack
11,udp,dns,4540,113,527,42,27,9,attack
7,tcp,ftp,1440,3433,104,23,50,3,normal
40,tcp,http,961,644,412,43,3,1,attack
32,udp,dns,4163,1962,1022,48,43,3,attack
14,udp,ssh,3138,1582,726,4,15,8,attack
52,tcp,ftp,101,2923,442,30,49,6,attack
35,icmp,dns,1778,3699,988,46,8,6,attack
9,tcp,http,2180,3880,1193,8,28,4,normal
59,tcp,ftp,286,3789,275,28,50,2,normal
51,icmp,http,3189,1822,552,3,48,9,attack
29,udp,ssh,4512,1281,1017,41,7,3,attack
53,icmp,http,1975,3926,330,48,29,4,attack
45,tcp,http,2040,1991,160,17,17,9,attack
56,udp,http,4964,3790,512,30,17,4,attack
49,tcp,dns,3485,3315,1411,17,49,1,attack
44,icmp,http,3338,3558,1109,27,29,0,attack
34,tcp,ftp,4287,731,1236,6,33,9,attack
32,udp,http,574,1682,748,22,11,2,normal
15,icmp,http,4330,177,721,45,2,6,attack
10,icmp,ftp,1643,3831,874,2,26,10,attack
19,tcp,dns,4710,314,1069,36,26,10,attack
38,udp,http,2231,2516,652,42,41,1,attack
55,icmp,ftp,4392,2175,908,10,19,2,attack
27,icmp,http,1888,3644,383,34,35,10,attack
58,icmp,ssh,3819,3920,1125,45,16,7,attack
47,icmp,dns,3866,380,660,11,24,3,normal
55,tcp,dns,1106,2524,920,29,29,6,attack
44,icmp,ftp,1777,1339,1025,15,6,5,normal
22,tcp,dns,4604,853,913,11,45,1,normal
8,tcp,ssh,4842,3256,418,19,42,8,attack
52,udp,ssh,3096,2353,816,20,33,6,attack
5,tcp,http,2295,3602,190,47,16,7,attack
38,tcp,dns,2397,3806,1147,12,38,5,normal
4,udp,dns,4359,3895,1159,18,40,6,attack
43,udp,ssh,4051,3240,1036,18,15,1,attack
5,tcp,http,3242,3601,1291,3,31,6,attack
53,udp,dns,1240,2016,628,36,41,5,attack
11,icmp,http,4598,3819,1176,25,1,3,attack
12,udp,ftp,1909,3633,229,19,9,9,attack
27,icmp,ftp,4684,2329,1352,30,22,10,attack
44,udp,http,4901,2683,1078,35,37,3,attack
4,udp,ftp,2884,3983,464,49,39,8,attack
54,tcp,dns,1273,2907,589,44,9,7,attack
37,icmp,ssh,3970,130,629,42,9,9,attack
1,icmp,ssh,1749,1461,1307,37,27,1,attack
25,udp,ssh,4275,630,1349,23,18,8,attack
28,tcp,ftp,1567,518,1455,14,44,10,attack
37,icmp,ssh,1718,217,928,28,8,10,attack
22,icmp,ssh,3346,3816,698,21,28,0,attack
16,tcp,ssh,3479,1231,1385,41,28,6,attack
26,icmp,http,4827,517,549,10,7,2,normal
43,tcp,ssh,2463,139,1365,18,28,2,normal
48,tcp,dns,328,2249,427,15,40,3,normal
8,udp,http,3722,1190,344,35,19,5,normal
32,tcp,ftp,1334,1577,1017,5,13,10,attack
33,tcp,ftp,3186,1403,667,14,41,1,normal
35,icmp,ssh,726,960,294,48,13,2,attack
36,tcp,http,1407,606,191,17,33,4,normal
43,icmp,ftp,3616,248,121,46,2,2,attack
30,udp,ftp,2237,1515,1213,38,47,8,attack
57,udp,ssh,3732,2584,702,20,32,10,attack
18,tcp,http,312,1394,545,16,44,1,normal
40,tcp,dns,4289,3727,1003,48,17,5,attack
38,icmp,ssh,1724,3138,1269,35,7,6,attack
46,udp,ssh,1988,3644,1387,1,14,2,normal
12,icmp,ftp,3664,1104,1354,29,39,7,attack
60,tcp,http,1387,4000,358,11,34,1,normal
56,tcp,dns,2996,1286,730,45,33,6,attack
2,udp,http,4976,2938,534,36,16,3,attack
12,tcp,http,3834,993,1092,13,20,1,normal
55,udp,ssh,2427,2592,104,36,34,1,attack
17,icmp,ssh,322,88,1415,23,17,2,normal
3,icmp,ftp,3705,3532,858,18,48,6,attack
4,udp,ssh,4655,3405,1475,42,38,4,attack
45,icmp,http,2703,218,455,50,4,10,attack
22,icmp,ssh,4812,956,285,17,8,7,attack
48,icmp,ftp,2432,1724,160,13,12,6,attack
41,tcp,http,4788,2281,930,35,50,5,attack
35,udp,dns,4675,2297,1402,15,16,8,attack
28,icmp,ssh,2262,1821,1127,5,20,6,attack
21,udp,ssh,171,3653,916,7,17,2,normal
36,udp,ssh,2100,1489,977,2,2,5,normal
25,icmp,dns,4815,314,1467,30,48,6,attack
44,icmp,http,456,3617,778,13,47,0,normal
10,tcp,ssh,2443,1021,921,11,8,10,attack
58,udp,ssh,352,3593,349,30,15,8,attack
9,udp,dns,3130,2239,975,43,29,4,attack
25,tcp,dns,3379,1143,101,21,46,0,normal
36,tcp,http,1131,406,102,30,18,5,normal
15,udp,http,4768,1845,1412,36,24,2,attack
24,tcp,dns,1814,2906,956,27,42,1,normal
28,tcp,http,374,374,174,16,29,9,attack
3,icmp,ftp,3709,3855,1379,3,5,9,attack
30,tcp,ftp,2532,1730,761,30,16,4,normal
37,icmp,dns,1562,2942,888,6,16,10,attack
34,icmp,ssh,595,321,557,31,3,1,normal
34,tcp,ssh,3539,1826,1349,2,27,2,normal
14,tcp,ssh,127,1544,257,49,15,2,attack
51,udp,ftp,2582,2559,457,24,27,3,normal
52,tcp,dns,1590,3675,607,1,14,6,attack
1,tcp,dns,465,610,187,4,11,0,normal
44,udp,http,3323,771,769,16,39,8,attack
33,udp,dns,1103,910,577,11,7,6,attack
38,icmp,http,799,666,1302,4,33,1,normal
56,tcp,ftp,1927,3647,1296,21,31,0,normal
17,udp,ftp,611,2963,1008,18,36,0,normal
1,udp,dns,365,3537,148,34,11,9,attack
26,tcp,ssh,3856,1151,561,15,5,6,attack
47,tcp,dns,981,603,1129,7,24,0,normal
13,udp,ssh,2894,1088,1050,28,19,1,normal
42,tcp,ftp,4085,3240,997,41,35,3,attack
25,tcp,http,1180,1638,865,30,29,2,normal
27,tcp,http,3800,2069,782,47,40,3,attack
59,icmp,ssh,1892,131,509,18,39,0,normal
58,udp,ftp,1899,1382,1298,38,24,4,attack
52,tcp,ssh,2473,1855,991,34,44,5,normal
20,udp,http,4574,2997,872,17,16,10,attack
33,udp,dns,1458,1074,1315,45,44,3,attack
6,udp,ftp,2979,189,1286,47,30,6,attack
19,udp,ssh,4358,3476,1056,33,2,0,attack
53,icmp,ftp,3045,3289,1264,1,35,0,attack
32,tcp,http,4194,2452,568,8,43,9,attack
1,icmp,dns,4354,329,713,16,48,10,attack
52,udp,ftp,1100,204,1197,24,27,3,normal
18,udp,dns,1155,3765,173,33,11,7,attack
8,tcp,ftp,1532,3633,1020,23,33,7,attack
48,tcp,ssh,1460,3958,685,26,43,7,attack
59,icmp,dns,4381,2162,1488,34,18,0,attack
22,udp,http,972,1218,480,45,25,5,attack
35,icmp,ftp,4606,2281,506,13,14,2,attack
7,udp,ftp,4506,1378,993,6,26,1,normal
50,tcp,dns,339,728,1231,14,4,1,normal
26,icmp,http,1118,2984,273,18,18,9,attack
4,udp,ftp,321,2609,237,29,21,10,attack
14,udp,ssh,3797,1642,773,25,44,1,normal
46,icmp,ssh,4284,3081,521,41,13,10,attack
24,tcp,dns,4160,3385,1496,48,3,7,attack
53,tcp,dns,4600,3216,177,32,12,3,attack
47,udp,ssh,4425,3738,1256,30,13,0,attack
48,udp,ssh,866,71,362,13,21,2,normal
27,icmp,http,4485,496,187,15,44,10,attack
23,tcp,ssh,1884,2382,1454,10,8,2,normal
9,icmp,ssh,3975,3352,1020,28,49,4,attack
26,udp,http,3452,3835,1026,43,1,10,attack
54,tcp,http,3997,781,426,10,22,1,normal
30,icmp,ssh,3954,3697,1092,16,19,8,attack
22,icmp,ftp,1821,2699,1181,1,20,2,normal
33,tcp,dns,3600,2250,1282,46,15,0,attack
47,udp,http,3132,2732,979,40,11,0,attack
54,icmp,dns,4539,1872,1381,27,29,1,normal
11,icmp,ssh,3744,682,1475,14,29,7,attack
46,udp,ftp,963,2971,184,38,27,7,attack
3,tcp,dns,303,554,287,12,16,10,attack
9,tcp,ftp,1498,183,1267,8,37,8,attack
50,udp,http,4437,356,1074,10,45,10,attack
13,tcp,http,3220,3330,634,4,35,0,attack
43,icmp,dns,2547,1038,266,25,30,10,attack
1,tcp,http,2145,845,876,19,14,10,attack
56,tcp,ssh,3116,2870,1473,47,11,5,attack
20,tcp,dns,281,3631,714,28,30,8,attack
58,udp,ssh,3396,3743,1495,39,27,10,attack
26,icmp,http,3687,1600,284,40,34,4,attack
28,udp,ssh,1384,2198,1223,18,1,10,attack
25,tcp,dns,719,2806,1375,15,45,0,normal
9,tcp,ssh,4793,3973,1298,6,22,9,attack
24,icmp,ssh,2388,2946,297,16,8,6,attack
9,icmp,ftp,3624,558,420,37,24,6,attack
5,udp,ssh,3417,3973,1062,34,10,8,attack
4,tcp,ssh,4128,1739,368,44,41,2,attack
30,icmp,http,3198,605,725,44,32,0,attack
20,tcp,dns,4949,2783,810,42,50,5,attack
24,udp,ftp,3848,2249,853,15,24,9,attack
59,udp,http,424,2967,273,7,14,7,attack
27,tcp,http,3357,2181,218,21,4,1,attack
54,udp,http,4795,2571,273,28,26,5,attack
13,udp,http,1706,1332,854,12,5,4,normal
52,udp,ssh,3179,3931,714,11,4,2,attack
10,icmp,dns,1566,1199,773,19,13,1,normal
2,icmp,ftp,2362,2956,1154,24,46,1,normal
14,tcp,dns,1417,1899,1375,4,19,3,normal
41,icmp,dns,4152,1978,559,28,9,7,attack
60,icmp,ssh,4310,3782,201,40,14,8,attack
24,udp,dns,4347,3021,624,27,37,5,attack
18,tcp,dns,2840,3711,754,18,40,0,normal
51,udp,http,1371,3405,1489,46,12,5,attack
19,udp,ftp,1964,3681,1024,23,48,0,normal
35,icmp,dns,591,3736,871,34,28,10,attack
25,tcp,dns,4812,3351,1201,37,47,4,attack
57,icmp,http,552,2931,400,7,28,5,normal
29,udp,ftp,3359,3726,433,16,2,7,attack
22,icmp,ftp,3730,3802,971,45,41,4,attack
41,tcp,dns,4766,195,1210,42,2,10,attack
40,tcp,ssh,4221,2303,690,35,23,9,attack
17,icmp,ssh,270,3042,723,37,34,10,attack
18,tcp,http,376,3365,707,49,41,5,attack
53,icmp,ssh,134,827,853,11,14,6,attack
26,tcp,dns,4364,689,1368,14,23,6,attack
60,udp,dns,2398,2225,1186,47,13,1,attack
57,udp,ssh,227,1110,162,32,36,8,attack
40,icmp,dns,1684,1340,348,7,37,1,normal
41,icmp,ftp,2369,2688,1334,2,9,4,normal
57,udp,ssh,2088,374,1428,9,40,7,attack
52,icmp,ftp,3490,2350,1362,19,49,3,attack
50,udp,ssh,4358,2703,504,39,33,0,attack
44,tcp,http,725,2064,380,28,43,1,normal
15,udp,ssh,1623,1097,851,14,5,2,normal
37,tcp,http,1992,3536,432,21,40,0,normal
14,udp,ftp,3370,831,861,31,19,10,attack
1,udp,ftp,3917,2152,1437,17,23,0,attack
32,tcp,ftp,4652,102,1448,43,5,6,attack
11,udp,ftp,4850,3947,991,20,37,5,attack
26,tcp,ftp,1127,1135,1074,47,8,9,attack
9,tcp,http,715,3365,564,30,10,5,normal
57,icmp,ftp,3016,2795,1076,13,50,8,attack
9,udp,ssh,1529,1250,1448,27,43,8,attack
8,tcp,ftp,4330,2787,1313,35,20,8,attack
8,tcp,ftp,1378,2837,1412,48,39,5,attack
51,icmp,ftp,4426,3175,1262,33,25,2,attack
28,tcp,http,3901,923,1096,26,7,2,normal
55,udp,ftp,4678,2077,903,7,39,4,attack
34,udp,http,2309,2612,592,5,47,2,normal
30,udp,ssh,273,1714,740,19,1,3,normal
31,icmp,ftp,860,1800,269,31,2,9,attack
42,tcp,ssh,4606,2949,1405,35,27,9,attack
37,icmp,http,173,970,874,9,23,5,normal
48,udp,dns,2876,2002,1402,3,16,4,normal
13,tcp,ssh,4283,2130,397,28,44,10,attack
41,tcp,ssh,1384,3156,722,12,40,1,normal
31,udp,dns,140,1311,103,14,1,4,normal
51,tcp,http,4177,642,1219,39,36,6,attack
25,tcp,ftp,2404,1627,1084,11,36,4,normal
48,tcp,ssh,1498,2243,886,46,42,4,attack
59,icmp,ftp,258,3869,1009,40,13,7,attack
7,icmp,dns,2557,3481,573,33,36,0,normal
31,udp,dns,3021,278,1084,44,35,6,attack
51,icmp,ssh,3771,2706,785,4,2,4,attack
26,udp,http,4136,1134,766,19,48,3,normal
39,udp,ssh,1087,1437,343,47,44,2,attack
44,udp,http,4826,3042,1413,44,18,8,attack
45,udp,ssh,4297,2827,1370,28,9,0,attack
28,udp,ssh,2161,3900,1262,5,5,1,normal
60,tcp,ssh,4743,3026,690,41,5,4,attack
22,icmp,http,3512,2077,104,4,30,5,attack
49,icmp,dns,4448,3263,1492,15,11,1,attack
24,tcp,ftp,3640,1719,440,12,41,0,normal
57,udp,ssh,4480,2148,1145,13,27,3,attack
11,icmp,ssh,3848,3626,425,9,42,6,attack
23,tcp,ftp,4881,1400,950,28,16,7,attack
38,udp,dns,3169,199,1404,14,41,0,normal
43,tcp,ssh,1305,1943,573,8,41,4,normal
21,tcp,ftp,4264,3391,389,4,23,4,attack
27,udp,dns,1241,1975,896,47,13,2,attack
58,icmp,ftp,351,1117,1475,17,1,7,attack
54,icmp,http,1209,1347,661,34,1,1,normal
13,udp,dns,1546,3892,141,47,15,6,attack
38,icmp,dns,1412,966,633,29,49,10,attack
37,icmp,ssh,483,775,192,34,14,0,normal
27,tcp,ftp,2259,692,710,47,46,2,attack
30,udp,ftp,2512,2947,1352,42,18,1,attack
10,udp,dns,4515,3900,1134,2,8,0,attack
56,tcp,ssh,3882,2571,861,28,21,0,attack
52,icmp,ftp,4452,1168,1426,35,48,7,attack
33,icmp,http,1447,1645,442,26,33,2,normal
58,udp,ftp,1367,895,818,5,23,0,normal
24,tcp,dns,349,1958,415,40,45,9,attack
60,udp,http,836,862,1030,46,10,10,attack
7,icmp,ftp,3261,115,166,33,10,4,normal
39,tcp,ftp,180,2745,766,48,4,3,attack
13,icmp,ssh,3048,3389,483,38,5,4,attack
48,icmp,ssh,4582,2705,1273,17,48,3,attack
12,udp,ftp,4898,2006,571,16,6,1,attack
46,icmp,http,3987,2092,1174,25,1,4,attack
52,tcp,http,2379,697,913,49,29,7,attack
48,icmp,ssh,1640,3259,1369,26,17,5,normal
44,tcp,ssh,4522,3225,125,13,17,0,attack
28,udp,ssh,2373,1980,429,1,27,10,attack
5,icmp,ftp,3866,2016,398,15,16,0,attack
39,udp,ftp,794,1132,749,46,3,10,attack
46,icmp,ftp,1655,1894,226,27,20,3,normal
33,udp,http,2988,978,1460,45,38,3,attack
15,udp,ftp,985,2158,391,49,12,8,attack
36,udp,ssh,1248,1964,579,25,40,2,normal
9,tcp,dns,4767,387,341,28,16,3,normal
16,tcp,http,3011,1358,279,22,7,9,attack
26,tcp,ftp,2269,3054,328,1,44,6,attack
52,tcp,ftp,3727,3590,783,24,49,2,attack
58,udp,dns,1583,1812,351,37,15,2,attack
57,icmp,ssh,484,839,155,36,33,8,attack
28,udp,ssh,755,597,342,38,5,8,attack
41,udp,dns,3638,2808,465,1,2,6,attack
11,udp,dns,292,2417,299,8,8,7,attack
39,icmp,dns,1089,1297,656,45,3,3,attack
3,tcp,ssh,3535,2911,1061,39,6,4,attack
33,tcp,dns,3090,3317,960,46,34,1,attack
12,icmp,dns,1781,546,143,27,37,8,attack
24,udp,http,100,2701,947,38,18,6,attack
20,udp,dns,1998,1949,272,36,27,9,attack
24,udp,ftp,3506,1131,1467,49,11,3,attack
29,udp,dns,2838,1416,166,12,48,3,normal
14,udp,ftp,1623,2159,1041,20,31,0,normal
4,icmp,http,3779,3219,1063,13,5,7,attack
34,udp,http,1754,3617,1227,28,47,1,normal
42,udp,ftp,4259,963,1346,15,27,10,attack
9,tcp,ssh,4457,1274,1367,29,48,1,normal
40,udp,ssh,3741,1371,744,30,15,8,attack
60,tcp,dns,3339,2968,1225,47,42,8,attack
28,udp,http,4211,3957,464,38,14,7,attack
45,icmp,http,2895,1603,1147,8,48,6,attack
21,tcp,ftp,1993,2691,1305,8,12,1,normal
60,udp,dns,1387,1081,847,32,35,3,normal
28,udp,dns,4324,3332,1167,37,20,5,attack
13,icmp,ftp,3786,710,687,44,29,9,attack
34,udp,http,2672,220,850,41,45,1,attack
47,udp,http,1998,2743,1122,47,31,7,attack
31,tcp,ftp,3684,947,982,45,34,2,attack
5,tcp,http,346,536,1390,9,1,10,attack
37,tcp,ftp,2973,1764,938,45,36,9,attack
49,tcp,ftp,3397,3925,1227,27,18,3,attack
12,icmp,ftp,474,3108,246,7,46,4,normal
40,icmp,dns,1562,3585,433,29,4,10,attack
55,icmp,dns,4714,1207,876,25,30,8,attack
21,udp,ssh,804,1433,481,40,38,8,attack
37,tcp,dns,616,910,1499,47,8,1,attack
33,tcp,dns,862,2493,817,43,20,6,attack
48,tcp,ftp,2317,3076,501,46,45,8,attack
19,icmp,ftp,2173,572,959,45,36,9,attack
2,icmp,ssh,4461,475,711,40,34,10,attack
44,icmp,ssh,3016,3766,810,14,22,3,attack
38,tcp,ftp,4593,2066,393,30,45,7,attack
56,udp,ftp,4224,1240,1153,31,41,3,normal
18,tcp,http,4220,300,1165,21,50,10,attack
46,icmp,ftp,404,1525,499,25,48,4,normal
39,tcp,dns,912,1947,1275,26,4,4,normal
10,tcp,ssh,2404,3308,682,43,32,3,attack
35,udp,ftp,1987,2631,205,45,9,8,attack
41,icmp,ftp,1738,1420,1255,5,14,6,attack
22,icmp,dns,4842,3025,771,47,48,3,attack
36,udp,dns,290,3117,218,5,25,5,normal
43,udp,dns,3881,3848,349,26,31,1,attack
12,icmp,ssh,1237,3314,283,24,11,8,attack
56,udp,dns,4964,3870,372,2,14,5,attack
29,udp,ssh,2589,2833,364,30,46,9,attack
21,tcp,dns,4803,1419,1126,28,12,4,normal
33,icmp,dns,3428,3238,852,37,31,7,attack
19,tcp,ssh,2381,1472,1436,21,2,1,normal
26,tcp,dns,2839,809,354,42,23,6,attack
13,udp,dns,3439,722,1112,24,33,10,attack
34,tcp,dns,3642,2483,124,45,37,4,attack
38,udp,ssh,4070,805,1086,40,28,1,attack
16,icmp,ftp,1396,525,1025,24,16,9,attack
13,tcp,http,4885,1550,296,23,42,6,attack
12,icmp,ssh,1946,739,663,39,33,0,attack
28,icmp,ssh,3224,2683,1441,29,27,8,attack
25,tcp,http,1536,267,212,16,21,5,normal
60,tcp,ftp,403,649,238,45,10,8,attack
10,tcp,ftp,4111,2923,250,24,11,5,attack
4,icmp,ftp,1226,3340,526,21,20,3,normal
39,icmp,http,810,3385,340,32,39,0,normal
48,icmp,ssh,167,1243,711,25,5,7,attack
33,tcp,ftp,1584,1400,445,15,7,8,attack
36,tcp,dns,2588,1252,403,19,42,0,normal
43,tcp,http,2590,1190,497,17,39,9,attack
59,tcp,ftp,2191,2869,696,15,47,3,normal
13,tcp,dns,136,3288,345,23,31,8,attack
26,icmp,http,2203,1955,794,40,15,0,attack
10,tcp,http,3942,345,884,21,22,0,normal
4,tcp,dns,4811,1460,1094,25,37,2,normal
46,icmp,ssh,3111,2809,193,11,27,0,attack
17,icmp,ssh,1745,811,973,14,4,0,normal
8,tcp,dns,4519,2533,523,20,8,4,attack
